time,Fp1,Fp2,C3,C4
28.023438,0.838407,0.989936,0.809358,0.538070
28.027344,0.854353,0.805646,0.872335,0.568944
28.031250,0.789092,0.696599,0.705195,0.313295
28.035156,0.706542,0.688172,0.624766,0.215892
28.039063,0.708995,0.717988,0.492181,0.163337
28.042969,0.551781,0.551571,0.423677,0.262798
28.046875,0.571616,0.608366,0.333768,0.241222
28.050781,0.513267,0.615509,0.396247,0.015487
28.054688,0.544326,0.487633,0.356600,0.044451
28.058594,0.503471,0.485471,0.237991,0.009131
28.062500,0.370170,0.411641,0.127608,-0.018593
28.066406,0.262562,0.225006,0.016664,-0.152844
28.070313,0.305712,0.051312,-0.132803,-0.111085
28.074219,0.109866,0.013423,-0.038609,-0.231215
28.078125,-0.052956,-0.064156,-0.132340,-0.049042
28.082031,-0.078598,-0.039476,0.084631,-0.000204
28.085938,-0.046769,0.046844,0.018092,0.160824
28.089844,0.049808,0.123484,0.226600,0.208080
28.093750,-0.001315,0.359604,0.434630,0.404183
28.097656,0.161893,0.350636,0.507081,0.455513
28.101563,0.332303,0.595607,0.549337,0.478550
28.105469,0.537312,0.696884,0.620275,0.495753
28.109375,0.574304,0.679911,0.602959,0.265400
28.113281,0.662636,0.678191,0.617018,0.341413
28.117188,0.767729,0.715080,0.501652,0.182231
28.121094,0.597037,0.464043,0.337492,0.000592
28.125000,0.565977,0.426216,0.133654,-0.144855
28.128906,0.433760,0.428661,0.039075,-0.113529
28.132813,0.350865,0.213173,-0.058298,-0.154289
28.136719,0.432676,0.177830,0.037609,-0.194227
28.140625,0.310054,0.260369,0.009666,-0.230997
28.144531,0.216033,0.112364,0.071614,-0.156912
28.148438,0.294505,0.234152,0.069902,-0.199565
28.152344,0.239231,0.208896,0.010189,-0.194089
28.156250,0.215403,0.099523,0.080929,-0.240321
28.160156,0.314485,0.125766,-0.069247,-0.080042
28.164063,0.172879,0.208438,-0.115624,-0.111980
28.167969,0.152275,0.044131,-0.138838,-0.238952
28.171875,0.086374,0.124736,-0.161730,-0.138951
28.175781,0.128196,0.058283,0.000631,-0.087505
28.179688,0.044847,-0.062285,-0.051257,0.012068
28.183594,0.169527,0.118329,0.082262,0.033530
28.187500,0.170143,0.122105,0.267665,0.151344
28.191406,0.275501,0.240247,0.220025,0.177601
28.195313,0.322581,0.527602,0.525724,0.209239
28.199219,0.569070,0.519614,0.443490,0.382997
28.203125,0.627419,0.796056,0.624874,0.207799
28.207031,0.928497,0.794749,0.405761,0.065890
28.210938,0.867709,0.797894,0.386690,-0.086177
28.214844,0.941518,0.639385,0.314096,-0.165323
28.218750,1.017497,0.648505,0.047599,-0.517168
28.222656,0.950474,0.400432,-0.136283,-0.626471
28.226563,0.672126,0.230537,-0.272131,-0.754291
28.230469,0.681453,0.008318,-0.428725,-1.008321
28.234375,0.404455,-0.184353,-0.524674,-1.081343
28.238281,0.392456,-0.245395,-0.776272,-0.936959
28.242188,0.139284,-0.257641,-0.847693,-1.030607
28.246094,0.081693,-0.375390,-0.837379,-1.094101
28.250000,0.043490,-0.592616,-0.826664,-1.074126
28.253906,-0.106892,-0.639664,-0.957481,-1.013484
28.257813,-0.216698,-0.700437,-0.990461,-1.037266
28.261719,-0.323686,-0.712212,-1.030508,-0.995636
28.265625,-0.412914,-0.977372,-1.041851,-0.963703
28.269531,-0.648796,-0.996550,-1.170931,-0.985304
28.273438,-0.777853,-1.030301,-1.116995,-0.924745
28.277344,-0.854280,-1.119560,-1.005551,-0.673483
28.281250,-1.027719,-1.155491,-0.974936,-0.498962
28.285156,-0.919374,-0.950416,-0.860885,-0.457160
28.289063,-0.953726,-0.886232,-0.684423,-0.153390
28.292969,-0.886617,-0.656605,-0.407086,0.009970
28.296875,-0.608893,-0.524111,-0.228714,0.046517
28.300781,-0.636920,-0.304489,-0.142579,0.300462
28.304688,-0.323798,-0.228462,0.041622,0.320487
28.308594,-0.325764,-0.145522,0.025395,0.182368
28.312500,-0.033789,0.028518,-0.028256,0.145454
28.316406,-0.104015,-0.031585,0.067846,0.076683
28.320313,-0.013674,-0.081873,-0.044787,-0.009543
28.324219,-0.147930,-0.188937,-0.237457,-0.148870
28.328125,-0.130705,-0.205554,-0.157882,-0.212732
28.332031,-0.289309,-0.257646,-0.233309,-0.315839
28.335938,-0.308684,-0.358363,-0.415857,-0.230267
28.339844,-0.356173,-0.327886,-0.387186,-0.251651
28.343750,-0.203659,-0.442058,-0.220455,-0.207622
28.347656,-0.358992,-0.337818,-0.248062,-0.168335
28.351563,-0.263537,-0.272171,-0.332526,-0.259701
28.355469,-0.335512,-0.337371,-0.351652,-0.105358
28.359375,-0.325218,-0.348894,-0.335518,-0.183624
28.363281,-0.325231,-0.389144,-0.445220,-0.345663
28.367188,-0.410527,-0.587857,-0.521183,-0.320102
28.371094,-0.436565,-0.540758,-0.440125,-0.324407
28.375000,-0.654898,-0.660327,-0.367282,-0.286007
28.378906,-0.723212,-0.530054,-0.461074,-0.175304
28.382813,-0.597500,-0.586933,-0.366097,0.069030
28.386719,-0.635408,-0.527176,-0.155093,0.177332
28.390625,-0.578818,-0.447197,-0.065167,0.281198
28.394531,-0.442492,-0.220119,0.025354,0.320033
28.398438,-0.438211,-0.114936,0.153485,0.438075
28.402344,-0.125361,0.028171,0.353139,0.355204
28.406250,-0.085535,0.021495,0.280511,0.427637
28.410156,0.050126,0.193963,0.237905,0.207742
28.414063,-0.026670,0.133932,0.245216,0.084849
28.417969,-0.034759,0.018150,-0.014170,0.118199
28.421875,-0.031021,-0.039146,-0.124107,0.006940
28.425781,-0.109503,-0.129916,-0.108461,-0.220369
28.429688,-0.314429,-0.333257,-0.363468,-0.179254
28.433594,-0.247435,-0.327942,-0.261780,-0.303407
28.437500,-0.348613,-0.511361,-0.406824,-0.083085
28.441406,-0.440101,-0.444794,-0.375034,-0.083207
28.445313,-0.496932,-0.455301,-0.402820,-0.028393
28.449219,-0.533599,-0.453119,-0.245929,0.017311
28.453125,-0.648577,-0.493109,-0.272690,0.133186
28.457031,-0.644421,-0.394001,-0.294233,0.149008
28.460938,-0.544032,-0.569236,-0.089415,0.184088
28.464844,-0.607635,-0.434026,-0.245542,0.286013
28.468750,-0.676169,-0.450841,-0.181889,0.303373
28.472656,-0.724484,-0.470609,-0.003261,0.318254
28.476563,-0.757178,-0.510359,0.006740,0.469662
28.480469,-0.814185,-0.301529,0.208623,0.612964
28.484375,-0.771670,-0.130717,0.323253,0.901067
28.488281,-0.625885,-0.069784,0.591268,1.008785
28.492188,-0.544518,0.121030,0.735270,1.207205
28.496094,-0.182107,0.379732,0.905083,1.359680
28.500000,-0.030940,0.712796,1.216570,1.317219
28.503906,0.333098,0.815105,1.168872,1.421022
28.507813,0.433982,1.002014,1.255503,1.216844
28.511719,0.602497,0.984101,1.202900,1.184750
28.515625,0.806794,1.173789,1.225805,0.950970
28.519531,0.894431,1.112317,1.081294,0.854621
28.523438,0.851025,1.026946,0.940835,0.701579
28.527344,0.818904,0.855430,0.739117,0.533689
28.531250,0.739760,0.793649,0.718419,0.326519
28.535156,0.599217,0.711180,0.508931,0.228156
28.539063,0.572569,0.695153,0.546598,0.192987
28.542969,0.585885,0.665249,0.407010,0.185681
28.546875,0.648058,0.665272,0.360428,0.176104
28.550781,0.615997,0.600386,0.426049,0.145191
28.554688,0.564607,0.462635,0.323895,0.044657
28.558594,0.596606,0.413858,0.141814,-0.084935
28.562500,0.425348,0.402590,0.029514,-0.132610
28.566406,0.278714,0.112638,0.021259,-0.119265
28.570313,0.279715,0.037739,-0.126262,-0.104876
28.574219,0.109111,-0.025870,-0.027982,-0.185147
28.578125,0.047360,-0.067124,-0.093958,-0.105557
28.582031,-0.077811,0.071246,0.088632,0.127503
28.585938,0.005114,0.034793,0.169034,0.113634
28.589844,0.061769,0.233699,0.277608,0.257291
28.593750,0.093960,0.229993,0.395511,0.416296
28.597656,0.310191,0.456208,0.413239,0.532012
28.601563,0.382349,0.512179,0.673947,0.552385
28.605469,0.489991,0.531484,0.589740,0.452001
28.609375,0.553418,0.759045,0.663370,0.442815
28.613281,0.591148,0.598097,0.495928,0.185374
28.617188,0.751186,0.570837,0.355964,0.032543
28.621094,0.561978,0.495112,0.408877,0.057648
28.625000,0.678545,0.549197,0.112540,-0.028952
28.628906,0.524374,0.442770,0.174647,-0.234699
28.632813,0.488648,0.274945,0.093267,-0.270575
28.636719,0.319864,0.292785,-0.045213,-0.116143
28.640625,0.295384,0.136259,-0.079416,-0.253882
28.644531,0.234206,0.237645,-0.029698,-0.150928
28.648438,0.347388,0.157533,0.097716,-0.136977
28.652344,0.256977,0.230420,0.110487,-0.105778
28.656250,0.391364,0.175490,-0.056799,-0.124031
28.660156,0.224925,0.147105,0.003042,-0.123149
28.664063,0.333826,0.023322,-0.093948,-0.118496
28.667969,0.293560,0.010541,0.003715,-0.142907
28.671875,0.110023,0.111161,-0.136640,-0.187814
28.675781,0.008551,-0.066538,-0.106750,-0.228840
28.679688,0.106973,0.073245,-0.087381,0.003178
28.683594,0.052034,0.032397,0.000621,0.058070
28.687500,0.152610,0.245585,0.279836,0.105763
28.691406,0.164536,0.282403,0.351066,0.288338
28.695313,0.439517,0.425288,0.434558,0.368801
28.699219,0.640446,0.610601,0.543844,0.280089
28.703125,0.742405,0.763193,0.588964,0.168934
28.707031,0.863426,0.748863,0.429462,0.050166
28.710938,0.976607,0.757892,0.367250,-0.078042
28.714844,0.888492,0.687289,0.193334,-0.217504
28.718750,0.893372,0.598498,0.150246,-0.430983
28.722656,0.826628,0.411056,-0.192389,-0.613677
28.726563,0.724005,0.331004,-0.390968,-0.766346
28.730469,0.522911,0.002693,-0.517907,-0.846103
28.734375,0.547922,-0.073709,-0.642318,-1.046951
28.738281,0.270077,-0.301128,-0.653434,-1.017115
28.742188,0.166603,-0.415418,-0.771760,-0.956093
28.746094,0.140872,-0.379666,-0.792380,-1.035638
28.750000,-0.012311,-0.432981,-0.916242,-1.129777
28.753906,-0.181606,-0.548815,-0.910041,-0.960295
28.757813,-0.104146,-0.711937,-1.025424,-1.068370
28.761719,-0.238379,-0.836673,-1.028851,-1.072961
28.765625,-0.378257,-0.912219,-1.067014,-1.018848
28.769531,-0.637302,-0.927200,-1.168202,-1.075240
28.773438,-0.651009,-1.074165,-1.083201,-1.005632
28.777344,-0.823145,-1.153155,-1.148831,-0.804893
28.781250,-0.857925,-1.161833,-0.982384,-0.545691
28.785156,-0.968875,-0.948585,-0.740571,-0.402799
28.789063,-0.859423,-0.926026,-0.620171,-0.238073
28.792969,-0.757246,-0.803734,-0.370370,0.020539
28.796875,-0.661632,-0.548710,-0.258637,0.208602
28.800781,-0.490849,-0.341825,-0.110646,0.206980
28.804688,-0.415754,-0.161925,-0.036513,0.241650
28.808594,-0.150158,-0.149431,0.006771,0.170177
28.812500,-0.129859,-0.039572,0.017543,0.200113
28.816406,-0.091949,0.023819,0.092686,-0.040262
28.820313,-0.095308,-0.178491,-0.029437,-0.008664
28.824219,-0.025031,-0.195895,-0.151797,-0.172015
28.828125,-0.062797,-0.273236,-0.304966,-0.237132
28.832031,-0.257203,-0.226195,-0.271861,-0.285564
28.835938,-0.183577,-0.286385,-0.313749,-0.323585
28.839844,-0.269617,-0.258244,-0.262845,-0.199057
28.843750,-0.335572,-0.274081,-0.370273,-0.209484
28.847656,-0.246673,-0.260540,-0.373800,-0.218427
28.851563,-0.219303,-0.403777,-0.375184,-0.146738
28.855469,-0.380910,-0.252391,-0.355657,-0.234734
28.859375,-0.422774,-0.309630,-0.320915,-0.278164
28.863281,-0.362484,-0.512880,-0.401083,-0.302094
28.867188,-0.506272,-0.521707,-0.467388,-0.362316
28.871094,-0.496775,-0.572282,-0.449370,-0.155013
28.875000,-0.562384,-0.601892,-0.403419,-0.268901
28.878906,-0.729156,-0.556640,-0.326909,-0.110326
28.882813,-0.677576,-0.661531,-0.343336,0.046082
28.886719,-0.725660,-0.484618,-0.178424,0.155613
28.890625,-0.598022,-0.447430,-0.102249,0.312367
28.894531,-0.577849,-0.191708,-0.001773,0.279941
28.898438,-0.411138,-0.037215,0.247997,0.463139
28.902344,-0.183366,0.070271,0.310479,0.472349
28.906250,-0.138424,0.083669,0.331164,0.421081
28.910156,-0.090140,0.197762,0.164158,0.362945
28.914063,0.108466,0.129740,0.202504,0.221368
28.917969,0.107900,-0.044638,0.112714,0.113669
28.921875,-0.069493,0.023595,-0.076948,-0.122659
28.925781,-0.050175,-0.191508,-0.113817,-0.155299
28.929688,-0.237187,-0.290007,-0.240009,-0.151468
28.933594,-0.374335,-0.443317,-0.319999,-0.209377
28.937500,-0.346331,-0.406129,-0.381025,-0.087633
28.941406,-0.512231,-0.456448,-0.378693,-0.104577
28.945313,-0.646560,-0.389977,-0.245261,-0.146731
28.949219,-0.608216,-0.563222,-0.233933,0.038587
28.953125,-0.685074,-0.552211,-0.138116,0.100360
28.957031,-0.694293,-0.419069,-0.129997,0.022078
28.960938,-0.686228,-0.530138,-0.284900,0.095852
28.964844,-0.682437,-0.400472,-0.194966,0.216299
28.968750,-0.648674,-0.440635,-0.129120,0.325609
28.972656,-0.831027,-0.476115,-0.004522,0.464915
28.976563,-0.789099,-0.469588,0.113653,0.517142
28.980469,-0.842280,-0.359908,0.272038,0.681464
28.984375,-0.774775,-0.143268,0.454625,0.791189
28.988281,-0.636315,-0.073162,0.518765,0.988410
28.992188,-0.384095,0.172405,0.719377,1.236482
28.996094,-0.260354,0.433394,0.968979,1.201326
29.000000,-0.032190,0.596343,1.045899,1.363195
29.003906,0.194913,0.789122,1.300049,1.274093
29.007813,0.532543,1.000901,1.201432,1.248788
29.011719,0.662308,1.080860,1.154066,1.067634
29.015625,0.645385,1.034399,1.106094,0.925191
29.019531,0.768329,1.119656,1.000969,0.793126
29.023438,0.858602,1.039022,0.846955,0.614440
29.027344,0.699086,0.889520,0.860227,0.405102
29.031250,0.815568,0.818127,0.609302,0.365000
29.035156,0.738651,0.647238,0.495601,0.193176
29.039063,0.567849,0.612799,0.436275,0.327106
29.042969,0.695730,0.508975,0.490126,0.094504
29.046875,0.531536,0.535623,0.423408,0.175426
29.050781,0.562907,0.578652,0.368462,0.114449
29.054688,0.537125,0.501785,0.374855,0.113335
29.058594,0.594938,0.446174,0.165611,-0.116417
29.062500,0.367069,0.307614,0.050009,-0.199024
29.066406,0.403300,0.224273,-0.059666,-0.141575
29.070313,0.264584,0.167670,-0.104251,-0.107866
29.074219,0.085638,0.040255,-0.048865,-0.176086
29.078125,-0.071489,-0.098765,0.005047,-0.104382
29.082031,-0.066296,-0.003646,-0.045260,0.022329
29.085938,0.051014,-0.022324,0.188733,0.078014
29.089844,-0.010009,0.105637,0.230143,0.329170
29.093750,0.054210,0.332612,0.372911,0.417447
29.097656,0.192468,0.493241,0.558292,0.443762
29.101563,0.304953,0.492575,0.539895,0.539590
29.105469,0.479532,0.642758,0.594343,0.529763
29.109375,0.587936,0.743870,0.528923,0.378697
29.113281,0.632269,0.774644,0.587260,0.164272
29.117188,0.778166,0.676373,0.377034,0.170785
29.121094,0.634531,0.464797,0.339768,0.090274
29.125000,0.688659,0.535411,0.175892,-0.179103
29.128906,0.515827,0.436892,0.168497,-0.121644
29.132813,0.467448,0.330516,-0.047449,-0.221710
29.136719,0.292235,0.129781,-0.048298,-0.240849
29.140625,0.346037,0.140195,0.038829,-0.254859
29.144531,0.347515,0.201403,0.035169,-0.236331
29.148438,0.373275,0.237953,-0.019332,-0.063287
29.152344,0.389071,0.158293,0.021946,-0.149370
29.156250,0.206605,0.090194,0.047840,-0.057605
29.160156,0.342619,0.096980,0.008936,-0.119636
29.164063,0.297315,0.135010,-0.136064,-0.224924
29.167969,0.166724,0.062772,-0.015945,-0.267246
29.171875,0.054111,0.089235,-0.082296,-0.173499
29.175781,0.067898,-0.090752,-0.090159,-0.206901
29.179688,0.066447,0.086334,-0.005664,-0.027584
29.183594,-0.004478,0.047573,0.094927,0.107130
29.187500,0.217358,0.175492,0.215316,0.104335
29.191406,0.200347,0.413842,0.229119,0.202363
29.195313,0.351077,0.528572,0.474354,0.244368
29.199219,0.465912,0.662908,0.489790,0.332489
29.203125,0.767859,0.735081,0.460870,0.196277
29.207031,0.860468,0.765284,0.500765,0.174288
29.210938,0.902546,0.843933,0.409183,-0.055674
29.214844,1.026823,0.789600,0.189649,-0.326391
29.218750,0.870600,0.610665,0.048113,-0.525276
29.222656,0.788397,0.399436,-0.194409,-0.594248
29.226563,0.695384,0.197723,-0.278392,-0.704571
29.230469,0.643138,-0.024172,-0.382678,-0.987222
29.234375,0.421699,-0.111141,-0.534814,-1.082274
29.238281,0.239467,-0.304230,-0.626052,-1.018338
29.242188,0.135084,-0.389225,-0.702846,-1.001348
29.246094,0.151461,-0.396568,-0.791864,-1.092202
29.250000,0.094357,-0.582210,-0.970946,-0.986381
29.253906,-0.075485,-0.494959,-0.934837,-1.009503
29.257813,-0.196198,-0.716817,-1.092357,-1.042592
29.261719,-0.222897,-0.712707,-1.113111,-1.136638
29.265625,-0.466073,-0.989639,-1.165482,-1.022188
29.269531,-0.598111,-1.073124,-1.214448,-1.063596
29.273438,-0.666808,-1.018022,-1.131845,-0.858751
29.277344,-0.801901,-1.120774,-0.970016,-0.863772
29.281250,-0.935957,-1.067133,-0.873807,-0.528176
29.285156,-0.926089,-0.944665,-0.824166,-0.495883
29.289063,-0.839270,-0.841057,-0.567504,-0.108526
29.292969,-0.825619,-0.791562,-0.485165,0.010570
29.296875,-0.685604,-0.508947,-0.245078,0.176136
29.300781,-0.486382,-0.269194,-0.168193,0.198382
29.304688,-0.345498,-0.210641,0.026160,0.185428
29.308594,-0.165891,-0.117268,0.044053,0.132193
29.312500,-0.177302,-0.008470,0.051133,0.205693
29.316406,-0.105928,-0.096026,0.078851,0.041737
29.320313,0.011471,-0.140620,-0.001494,-0.036657
29.324219,-0.103867,-0.139663,-0.120690,-0.182741
29.328125,-0.201379,-0.315846,-0.156371,-0.164939
29.332031,-0.194189,-0.222709,-0.390869,-0.151332
29.335938,-0.345854,-0.269705,-0.334989,-0.311636
29.339844,-0.363347,-0.386671,-0.381160,-0.248443
29.343750,-0.398484,-0.347046,-0.395001,-0.283945
29.347656,-0.347305,-0.387721,-0.246525,-0.105112
29.351563,-0.329063,-0.314193,-0.336906,-0.191109
29.355469,-0.361042,-0.264029,-0.219361,-0.225649
29.359375,-0.392262,-0.387965,-0.357565,-0.261824
29.363281,-0.357627,-0.350047,-0.347423,-0.295411
29.367188,-0.452426,-0.547984,-0.361876,-0.304067
29.371094,-0.592636,-0.641577,-0.359742,-0.257442
29.375000,-0.613382,-0.603432,-0.380206,-0.102950
29.378906,-0.669013,-0.567726,-0.372432,-0.171366
29.382813,-0.782964,-0.626663,-0.400689,-0.016246
29.386719,-0.611923,-0.588858,-0.119198,0.154883
29.390625,-0.513219,-0.417839,-0.100201,0.187262
29.394531,-0.497912,-0.151686,-0.008904,0.381808
29.398438,-0.405673,-0.083353,0.220688,0.412504
29.402344,-0.125259,0.000235,0.230926,0.335642
29.406250,-0.014678,0.136376,0.219934,0.342755
29.410156,-0.074794,0.065504,0.248386,0.222214
29.414063,-0.003781,0.154717,0.089970,0.189280
29.417969,0.029213,-0.037546,0.076559,0.032030
29.421875,-0.057440,0.001366,-0.045062,-0.027940
29.425781,-0.039616,-0.077659,-0.243759,-0.128782
29.429688,-0.315294,-0.216111,-0.201556,-0.273401
29.433594,-0.348622,-0.379025,-0.308561,-0.227268
29.437500,-0.345634,-0.453111,-0.315952,-0.200316
29.441406,-0.438203,-0.573126,-0.330177,-0.094945
29.445313,-0.541580,-0.446209,-0.306184,-0.112141
29.449219,-0.585746,-0.562762,-0.278381,0.009265
29.453125,-0.526393,-0.481975,-0.258350,-0.017970
29.457031,-0.652404,-0.429450,-0.218360,0.028758
29.460938,-0.722876,-0.458598,-0.217707,0.111841
29.464844,-0.636894,-0.483438,-0.238370,0.139741
29.468750,-0.633329,-0.520609,-0.048833,0.179619
29.472656,-0.800022,-0.435289,-0.117980,0.381235
29.476563,-0.775004,-0.494497,0.086160,0.507625
29.480469,-0.889739,-0.385928,0.156950,0.692001
29.484375,-0.709000,-0.208877,0.433685,0.828444
29.488281,-0.717072,0.008863,0.508060,1.050703
29.492188,-0.508788,0.280890,0.819456,1.133848
29.496094,-0.216600,0.449948,1.001180,1.266715
29.500000,0.066633,0.619295,1.084964,1.338679
29.503906,0.160622,0.868743,1.195150,1.326000
29.507813,0.444585,0.896263,1.246224,1.263314
29.511719,0.613579,0.975501,1.184371,1.036113
29.515625,0.705697,1.130617,1.148492,1.018144
29.519531,0.742352,0.955694,0.994308,0.799504
29.523438,0.733599,0.928379,0.933726,0.605418
29.527344,0.819800,0.935411,0.854409,0.488064
29.531250,0.671797,0.694711,0.584174,0.362796
29.535156,0.655387,0.652777,0.571538,0.264941
29.539063,0.621050,0.576545,0.477988,0.186115
29.542969,0.549813,0.567663,0.474346,0.283985
29.546875,0.581301,0.486742,0.351054,0.193470
29.550781,0.534505,0.586016,0.278193,0.148658
29.554688,0.625987,0.407889,0.311852,0.048676
29.558594,0.437820,0.386186,0.231927,-0.112192
29.562500,0.465666,0.231672,0.193867,-0.092874
29.566406,0.262291,0.257964,0.029268,-0.156773
29.570313,0.322496,0.059984,-0.069333,-0.130778
29.574219,0.214540,0.066327,-0.100298,-0.103472
29.578125,-0.049819,-0.028464,0.042827,0.006319
29.582031,0.050888,-0.050470,-0.074708,0.112684
29.585938,0.019554,-0.019791,0.128781,0.132183
29.589844,0.038299,0.107772,0.258829,0.321238
29.593750,0.051054,0.286903,0.455019,0.432690
29.597656,0.282445,0.491966,0.514887,0.461819
29.601563,0.319448,0.434979,0.560311,0.493006
29.605469,0.501114,0.569000,0.687094,0.403076
29.609375,0.674103,0.750551,0.607718,0.434212
29.613281,0.676796,0.655633,0.579467,0.296563
29.617188,0.706861,0.615640,0.455617,0.027144
29.621094,0.711725,0.495666,0.367140,0.013572
29.625000,0.571380,0.413184,0.252721,-0.149488
29.628906,0.450695,0.382826,0.068782,-0.117951
29.632813,0.530359,0.372562,0.037623,-0.213003
29.636719,0.317549,0.203423,0.065262,-0.248535
29.640625,0.327710,0.142517,0.100203,-0.138198
29.644531,0.295956,0.113198,0.071202,-0.172880
29.648438,0.383686,0.168396,0.013072,-0.131011
29.652344,0.234274,0.204838,-0.042671,-0.091920
29.656250,0.220788,0.187270,0.040537,-0.057099
29.660156,0.382136,0.077447,-0.056358,-0.104130
29.664063,0.295675,0.034163,0.036542,-0.203155
